[12:56:08	]Chogacz has connected.
[21:52:36	]Takajin Amano entered observer.
[21:52:37	]Takajin Amano exited observer at their location.
[21:52:37	]Takajin Amano entered observer.
[21:52:39	]Takajin Amano exited observer at their location.
[21:52:39	]Takajin Amano entered observer.
[21:52:40	]Takajin Amano exited observer at their location.
[21:52:41	]Takajin Amano entered observer.
[21:52:44	]Takajin Amano exited observer at their location.
[21:52:45	]Takajin Amano entered observer.
[21:52:45	]Takajin Amano exited observer at their location.
[21:52:46	]Takajin Amano entered observer.
[21:52:47	]Takajin Amano exited observer at their location.
[21:52:48	]Takajin Amano entered observer.
[21:52:48	]Takajin Amano exited observer at their location.
[21:52:49	]Takajin Amano entered observer.
[21:52:49	]Takajin Amano exited observer at their location.
[21:52:50	]Takajin Amano entered observer.
[21:52:52	]Takajin Amano exited observer at their location.
[21:52:52	]Takajin Amano entered observer.
[21:52:52	]Takajin Amano exited observer at their location.
[21:52:53	]Takajin Amano entered observer.
[21:52:55	]Takajin Amano exited observer at their location.
[21:52:55	]Takajin Amano entered observer.
[21:52:56	]Takajin Amano exited observer at their location.
[21:52:56	]Takajin Amano entered observer.
[21:52:57	]Takajin Amano exited observer at their location.
[21:52:58	]Takajin Amano entered observer.
[21:53:32	]Takajin Amano exited observer at their location.
[21:53:33	]John Veles has added area "Lobby Nexusa".
[21:53:33	]Takajin Amano entered observer.
[21:53:34	]Takajin Amano exited observer at their location.
[21:53:35	]Takajin Amano entered observer.
[21:53:49	]Takajin Amano exited observer at their location.
[21:53:49	]Takajin Amano entered observer.
[21:54:36	]John Veles has removed area "Lobby Nexusa".
[21:54:44	]Austin Adamczyk nie jest już AFK. Całkowity czas spędzony AFK:  1090
[21:54:45	]S10/EOW.KING-11 exited observer at their location.
[21:54:46	]S10/EOW.KING-11 entered observer.
[21:54:50	]Austin Adamczyk ran SAM command 'noclip' with arguments: ''
[21:54:51	]Austin Adamczyk ran SAM command 'noclip' with arguments: ''
[21:55:26	]John Veles has removed area "Plac Nexusa".
[21:55:55	]Takajin Amano exited observer at their location.
[21:55:56	]Takajin Amano entered observer.
[21:55:57	]Takajin Amano exited observer at their location.
[21:55:58	]Takajin Amano entered observer.
[21:56:03	]Takajin Amano exited observer at their location.
[21:56:04	]Takajin Amano entered observer.
[21:56:05	]Takajin Amano exited observer at their location.
[21:56:06	]Takajin Amano entered observer.
[21:56:50	]Takajin Amano exited observer at their location.
[21:56:50	]Takajin Amano entered observer.
[21:57:28	]Inkaaz has unloaded their "Takajin Amano" character.
[21:57:43	]Inkaaz loaded the character 'Takajin Amano'
[21:57:53	]Takajin Amano used command '/PlyWhitelist ^ overwatch'.
[21:57:55	]Inkaaz has unloaded their "Takajin Amano" character.
[21:58:04	]Inkaaz created the character 'S10:SCN-1'
[21:58:04	]Inkaaz loaded the character 'S10:SCN-1'
[21:58:11	]S10:SCN-1 used command '/Dispatch ACCESS RESTRICTED'.
[21:58:16	][OOC] S10:SCN-1: ACCESS RESTRICTED
[21:58:21	]John Veles has added area "Outpost 1".
[21:58:26	]Recik has unloaded their "John Veles" character.
[21:58:27	]S10/EOW.KING-11 exited observer at their location.
[21:58:38	]Recik created the character 'C17:RCT.YELLO-78'
[21:58:38	]Recik has gained level 5 in the Broń palna skill.
[21:58:38	]Recik has gained level 10 in the Prędkość skill.
[21:58:38	]Recik loaded the character 'C17:RCT.YELLO-78'
[21:58:38	]C17:RCT.YELLO-78 has gained a 'Karta identyfikacyjna #26238' #1106.
[21:58:38	]C17:RCT.YELLO-78 has gained a 'PDA Kombinatu' #1107.
[21:58:38	]C17:RCT.YELLO-78 has gained a 'Uniform CP' #1108.
[21:58:38	]C17:RCT.YELLO-78 has gained a 'Maska CP' #1109.
[21:58:38	]C17:RCT.YELLO-78 has gained a 'Krótkofalówka' #1110.
[21:58:38	]C17:RCT.YELLO-78 has gained a 'Mała torba' #1111.
[21:58:38	]C17:RCT.YELLO-78 has gained a 'Duża torba' #1112.
[21:58:43	]S10/EOW.KING-11 entered observer.
[21:58:45	]C17:RCT.YELLO-78 entered observer.
[21:58:46	]C17:RCT.YELLO-78 exited observer at their location.
[21:58:47	]C17:RCT.YELLO-78 entered observer.
[21:58:53	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[21:58:56	]C17:RCT.YELLO-78 exited observer at their location.
[21:59:01	]C17:RCT.YELLO-78 entered observer.
[21:59:05	]C17:RCT.YELLO-78 exited observer at their location.
[21:59:51	]S10/EOW.KING-11 exited observer at their location.
[22:00:12	]S10/EOW.KING-11 entered observer.
[22:00:14	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[22:00:31	]S10/EOW.KING-11 exited observer at their location.
[22:00:37	]C17:RCT.YELLO-78 ran 'drop' on item 'Uniform CP' (#1108)
[22:00:37	]C17:RCT.YELLO-78 has lost a 'Uniform CP' #1108.
[22:00:40	]C17:RCT.YELLO-78 ran 'take' on item 'Uniform CP' (#1108)
[22:00:40	]C17:RCT.YELLO-78 has gained a 'Uniform CP' #1108.
[22:00:54	]S10/EOW.KING-11 entered observer.
[22:00:56	]C17:RCT.YELLO-78 ran 'drop' on item 'Maska CP' (#1109)
[22:00:56	]C17:RCT.YELLO-78 has lost a 'Maska CP' #1109.
[22:01:00	]C17:RCT.YELLO-78 ran 'take' on item 'Maska CP' (#1109)
[22:01:00	]C17:RCT.YELLO-78 has gained a 'Maska CP' #1109.
[22:01:02	]C17:RCT.YELLO-78 entered observer.
[22:01:17	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[22:01:20	]C17:RCT.YELLO-78 has removed area "Outpost 1".
[22:02:44	]Austin Adamczyk przeszedł w tryb AFK.
[22:03:02	]S10/EOW.KING-11 exited observer at their location.
[22:03:03	]S10/EOW.KING-11 entered observer.
[22:04:47	]C17:RCT.YELLO-78 has added area "Checkpoint 1".
[22:04:51	]C17:RCT.YELLO-78 exited observer at their location.
[22:04:54	]S10/EOW.KING-11 exited observer at their location.
[22:05:03	]S10/EOW.KING-11 entered observer.
[22:05:05	]S10/EOW.KING-11 exited observer at their location.
[22:05:06	]S10/EOW.KING-11 entered observer.
[22:05:07	]C17:RCT.YELLO-78 ran SAM command 'slay' with arguments: '^'
[22:05:10	]S10/EOW.KING-11 exited observer at their location.
[22:05:10	]C17:RCT.YELLO-78 entered observer.
[22:05:15	]S10/EOW.KING-11 entered observer.
[22:05:23	]C17:RCT.YELLO-78 exited observer at their location.
[22:05:28	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[22:05:32	]C17:RCT.YELLO-78 entered observer.
[22:05:36	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[22:05:59	][OOC] S10:SCN-1: DISASSOCIATION
[22:05:59	]C17:RCT.YELLO-78 has added area "New Area".
[22:06:01	]C17:RCT.YELLO-78 exited observer at their location.
[22:06:05	]S10/EOW.KING-11 exited observer at their location.
[22:06:08	]C17:RCT.YELLO-78 entered observer.
[22:06:09	]S10/EOW.KING-11 entered observer.
[22:06:09	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[22:06:13	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[22:06:15	]C17:RCT.YELLO-78 has removed area "Checkpoint 1".
[22:06:17	]C17:RCT.YELLO-78 has removed area "New Area".
[22:06:29	]C17:RCT.YELLO-78 has added area "New Area".
[22:06:31	]C17:RCT.YELLO-78 exited observer at their location.
[22:06:36	]S10/EOW.KING-11 exited observer at their location.
[22:06:42	]C17:RCT.YELLO-78 entered observer.
[22:06:43	]S10/EOW.KING-11 entered observer.
[22:06:44	]S10/EOW.KING-11 exited observer at their location.
[22:06:45	]S10/EOW.KING-11 entered observer.
[22:06:45	]S10/EOW.KING-11 exited observer at their location.
[22:06:47	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[22:06:47	]S10/EOW.KING-11 entered observer.
[22:06:49	]S10/EOW.KING-11 exited observer at their location.
[22:06:51	]C17:RCT.YELLO-78 has removed area "New Area".
[22:06:51	]S10/EOW.KING-11 entered observer.
[22:06:56	]Inkaaz has unloaded their "S10:SCN-1" character.
[22:06:59	]Inkaaz loaded the character 'Takajin Amano'
[22:07:00	]Takajin Amano used command '/AreaEdit'.
[22:07:03	]Takajin Amano entered observer.
[22:07:15	]C17:RCT.YELLO-78 has added area "New Area".
[22:07:18	]S10/EOW.KING-11 exited observer at their location.
[22:07:18	]C17:RCT.YELLO-78 exited observer at their location.
[22:07:19	]S10/EOW.KING-11 entered observer.
[22:07:19	]S10/EOW.KING-11 exited observer at their location.
[22:07:20	]S10/EOW.KING-11 entered observer.
[22:07:25	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[22:07:27	]C17:RCT.YELLO-78 has removed area "New Area".
[22:07:27	]C17:RCT.YELLO-78 entered observer.
[22:07:50	]Takajin Amano exited observer at their location.
[22:07:52	]Takajin Amano entered observer.
[22:07:53	]Takajin Amano exited observer at their location.
[22:07:53	]Takajin Amano entered observer.
[22:07:55	]Takajin Amano exited observer at their location.
[22:08:12	]Takajin Amano has given himself a breach.
[22:08:12	]Takajin Amano has gained a 'Ładunek wyważający' #1113.
[22:08:22	]Takajin Amano ran 'Place' on item 'Ładunek wyważający' (#1113)
[22:08:23	]C17:RCT.YELLO-78 has added area "Checkpoint 2".
[22:08:30	]C17:RCT.YELLO-78 exited observer at their location.
[22:08:40	]C17:RCT.YELLO-78 entered observer.
[22:08:45	]S10/EOW.KING-11 exited observer at their location.
[22:08:47	]S10/EOW.KING-11 entered observer.
[22:09:29	]Takajin Amano entered observer.
[22:09:43	]Takajin Amano exited observer at their location.
[22:09:43	]Takajin Amano entered observer.
[22:10:11	]Takajin Amano exited observer at their location.
[22:10:11	]C17:RCT.YELLO-78 has added area "Punkt Obserwacyjny 1".
[22:10:12	]Takajin Amano entered observer.
[22:10:15	]Takajin Amano exited observer at their location.
[22:10:16	]Takajin Amano entered observer.
[22:10:17	]Takajin Amano exited observer at their location.
[22:10:19	]Takajin Amano entered observer.
[22:10:20	]C17:RCT.YELLO-78 exited observer at their location.
[22:10:24	]C17:RCT.YELLO-78 entered observer.
[22:10:25	]C17:RCT.YELLO-78 exited observer at their location.
[22:10:31	]Takajin Amano exited observer at their location.
[22:10:43	]Takajin Amano entered observer.
[22:10:44	]Takajin Amano exited observer at their location.
[22:10:45	]Takajin Amano entered observer.
[22:10:46	]Takajin Amano exited observer at their location.
[22:10:48	]Takajin Amano entered observer.
[22:10:50	]Takajin Amano exited observer at their location.
[22:10:57	]C17:RCT.YELLO-78 entered observer.
[22:10:58	]Takajin Amano entered observer.
[22:11:03	]S10/EOW.KING-11 exited observer at their location.
[22:11:04	]S10/EOW.KING-11 entered observer.
[22:11:06	]S10/EOW.KING-11 exited observer at their location.
[22:11:10	]S10/EOW.KING-11 entered observer.
[22:11:15	]Takajin Amano exited observer at their location.
[22:11:15	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[22:11:16	]Takajin Amano entered observer.
[22:11:27	]Takajin Amano exited observer at their location.
[22:11:28	]Takajin Amano entered observer.
[22:11:31	]Takajin Amano has pressed the "VIC_CheckpointAlarm" map button.
[22:11:31	]C17:RCT.YELLO-78 has removed area "Victory Square".
[22:11:31	]S10/EOW.KING-11 used command '/AreaEdit'.
[22:11:32	]Takajin Amano has pressed the "VIC_CheckpointAlarm" map button.
[22:11:33	]Takajin Amano exited observer at their location.
[22:11:33	]Takajin Amano entered observer.
[22:11:34	]Takajin Amano exited observer at their location.
[22:11:37	]Takajin Amano entered observer.
[22:11:40	]Takajin Amano exited observer at their location.
[22:11:41	]Takajin Amano entered observer.
[22:11:41	]Takajin Amano exited observer at their location.
[22:11:42	]Takajin Amano entered observer.
[22:11:42	]Takajin Amano exited observer at their location.
[22:11:43	]Takajin Amano entered observer.
[22:11:48	]Takajin Amano exited observer at their location.
[22:11:57	]C17:RCT.YELLO-78 has added area "Victory Square".
[22:12:01	]C17:RCT.YELLO-78 exited observer at their location.
[22:12:09	]Inkaaz has unloaded their "Takajin Amano" character.
[22:12:13	]Inkaaz loaded the character 'S10/OWS.GHOST-05'
[22:12:17	]S10/OWS.GHOST-05 entered observer.
[22:12:21	]S10/OWS.GHOST-05 exited observer at their location.
[22:12:36	]C17:RCT.YELLO-78 entered observer.
[22:12:41	]S10/OWS.GHOST-05 entered observer.
[22:14:29	]C17:RCT.YELLO-78 has added area "Punkt Kontrolny".
[22:14:40	]S10/EOW.KING-11 used command '/AreaEdit'.
[22:15:27	]C17:RCT.YELLO-78 has added area "Checkpoint 1".
[22:16:01	]C17:RCT.YELLO-78 has added area "Checkpoint 1 - Wieża obserwacyjna".
[22:16:20	]C17:RCT.YELLO-78 exited observer at their location.
[22:16:23	]C17:RCT.YELLO-78 entered observer.
[22:17:16	]S10/OWS.GHOST-05 exited observer at their location.
[22:17:16	]S10/OWS.GHOST-05 entered observer.
[22:17:25	]S10/OWS.GHOST-05 exited observer at their location.
[22:17:53	]S10/OWS.GHOST-05 used command '/AreaEdit'.
[22:17:54	]S10/OWS.GHOST-05 entered observer.
[22:17:59	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[22:18:03	]C17:RCT.YELLO-78 has removed area "Punkt Kontrolny".
[22:18:58	]C17:RCT.YELLO-78 has added area "Checkpoint 1 - Sektor Kontrolny".
[22:18:59	]Austin Adamczyk nie jest już AFK. Całkowity czas spędzony AFK:  1270
[22:19:10	]S10/OWS.GHOST-05 exited observer at their location.
[22:19:15	]S10/OWS.GHOST-05 entered observer.
[22:19:16	]S10/OWS.GHOST-05 exited observer at their location.
[22:19:18	]S10/OWS.GHOST-05 entered observer.
[22:19:19	]S10/OWS.GHOST-05 exited observer at their location.
[22:19:20	]S10/OWS.GHOST-05 entered observer.
[22:19:20	]C17:RCT.YELLO-78 exited observer at their location.
[22:19:20	]S10/OWS.GHOST-05 exited observer at their location.
[22:19:23	]S10/OWS.GHOST-05 entered observer.
[22:19:32	]C17:RCT.YELLO-78 entered observer.
[22:20:31	]C17:RCT.YELLO-78 has removed area "Checkpoint 1 - Sektor Kontrolny".
[22:21:44	]C17:RCT.YELLO-78 has added area "Checkpoint 1 - Pomieszczenie Kontrolne".
[22:21:45	]S10/OWS.GHOST-05 exited observer at their location.
[22:21:46	]S10/OWS.GHOST-05 entered observer.
[22:21:52	]S10/OWS.GHOST-05 exited observer at their location.
[22:21:54	]S10/OWS.GHOST-05 entered observer.
[22:21:56	]S10/OWS.GHOST-05 exited observer at their location.
[22:21:57	]S10/OWS.GHOST-05 entered observer.
[22:22:00	]S10/OWS.GHOST-05 exited observer at their location.
[22:22:00	]S10/OWS.GHOST-05 entered observer.
[22:22:03	]C17:RCT.YELLO-78 has removed area "Checkpoint 1 - Pomieszczenie Kontrolne".
[22:22:05	]S10/EOW.KING-11 exited observer at their location.
[22:22:13	]S10/EOW.KING-11 entered observer.
[22:22:17	]S10/EOW.KING-11 exited observer at their location.
[22:22:21	]S10/EOW.KING-11 entered observer.
[22:22:23	]S10/EOW.KING-11 exited observer at their location.
[22:22:24	]C17:RCT.YELLO-78 has added area "Checkpoint 1 - Pomieszczenie Kontrolne".
[22:22:25	]S10/EOW.KING-11 entered observer.
[22:23:04	]C17:RCT.YELLO-78 has added area "Checkpoint 1 - Punkt Kontrolny".
[22:24:06	]C17:RCT.YELLO-78 has removed area "Zachodnia Część Willard Street".
[22:24:09	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[22:24:29	]Austin Adamczyk przeszedł w tryb AFK.
[22:24:43	]C17:RCT.YELLO-78 has added area "Zachodnia Część Willard Street".
[22:25:54	]C17:RCT.YELLO-78 has added area "Checkpoint 1 - Korytarz Łączeniowy".
[22:27:02	]S10/OWS.GHOST-05 exited observer at their location.
[22:27:03	]S10/OWS.GHOST-05 entered observer.
[22:27:04	]S10/OWS.GHOST-05 exited observer at their location.
[22:27:33	]S10/EOW.KING-11 exited observer at their location.
[22:27:34	]S10/EOW.KING-11 entered observer.
[22:28:36	]S10/EOW.KING-11 exited observer at their location.
[22:28:48	]S10/OWS.GHOST-05 has spawned a 'Entity [623][ix_batterycharger]'.
[22:28:51	]S10/OWS.GHOST-05 has spawned a 'Entity [623][ix_shop_sign]'.
[22:28:54	]S10/OWS.GHOST-05 has spawned a 'Entity [623][ix_smuggler]'.
[22:28:57	]S10/EOW.KING-11 entered observer.
[22:29:00	]S10/EOW.KING-11 exited observer at their location.
[22:29:06	]S10/OWS.GHOST-05 has spawned a 'Entity [623][ix_trashspawner]'.
[22:29:15	]S10/EOW.KING-11 entered observer.
[22:29:20	]S10/EOW.KING-11 exited observer at their location.
[22:29:26	]S10/OWS.GHOST-05 entered observer.
[22:29:28	]S10/OWS.GHOST-05 exited observer at their location.
[22:29:32	]S10/EOW.KING-11 entered observer.
[22:29:34	]S10/OWS.GHOST-05 entered observer.
[22:29:39	]S10/OWS.GHOST-05 exited observer at their location.
[22:29:40	]S10/OWS.GHOST-05 entered observer.
[22:29:55	]S10/OWS.GHOST-05 exited observer at their location.
[22:29:57	]S10/OWS.GHOST-05 entered observer.
[22:29:57	]S10/OWS.GHOST-05 exited observer at their location.
[22:29:59	]C17:RCT.YELLO-78 has added area "Checkpoint 1 - Magazyn".
[22:30:00	]S10/OWS.GHOST-05 entered observer.
[22:30:07	]S10/OWS.GHOST-05 exited observer at their location.
[22:30:12	]C17:RCT.YELLO-78 has removed area "Checkpoint 1 - Magazyn".
[22:30:25	]C17:RCT.YELLO-78 has added area "Checkpoint 1 - Magazyn".
[22:30:32	][IC] S10/OWS.GHOST-05: <:: Seventy. ::>
[22:30:38	][IC] S10/OWS.GHOST-05: <:: Dwieście. ::>
[22:30:42	][IC] S10/OWS.GHOST-05: <:: Dwieście. ::>
[22:30:49	]S10/OWS.GHOST-05 entered observer.
[22:31:23	]S10/EOW.KING-11 exited observer at their location.
[22:31:25	]S10/EOW.KING-11 entered observer.
[22:32:11	]C17:RCT.YELLO-78 has removed area "Triumph Street".
[22:32:20	]S10/EOW.KING-11 exited observer at their location.
[22:32:20	]S10/EOW.KING-11 entered observer.
[22:32:23	]S10/EOW.KING-11 exited observer at their location.
[22:32:25	]S10/EOW.KING-11 entered observer.
[22:33:08	]S10/EOW.KING-11 exited observer at their location.
[22:33:08	]C17:RCT.YELLO-78 has added area "Triumph Street".
[22:33:09	]S10/EOW.KING-11 entered observer.
